tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
347.00;335564510#0_1;141.66;14.31;12.00;2.00;167186112#0_1;1.95;0.00;tripinfo_MotorCycle_84;335.00;MotorCycle_84;0;1515.64;1.15;0.00;235.83;MotorCycle;;3;117.00
347.00;331667964#4_1;46.11;12.60;272.00;3.00;37571582#0_1;1.95;0.00;tripinfo_Bus_2075;75.00;Bus_2075;0;559.70;0.92;0.00;30.03;MotorCycle;;1;4.00
348.00;331667964#4_1;46.11;13.78;278.00;8.00;37571582#0_1;10.20;0.00;tripinfo_Auto_2080;70.00;Auto_2080;0;551.45;1.07;0.00;32.60;Bus;;0;0.00
350.00;331667964#4_1;46.11;14.02;282.00;12.00;37571582#0_1;2.70;0.00;tripinfo_Auto_2081;68.00;Auto_2081;0;558.95;1.03;0.00;28.39;Auto;;0;0.00
351.00;317371668#1_1;150.53;13.11;330.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_2519;21.00;Auto_2519;0;148.58;0.96;0.00;9.06;MotorCycle;;0;0.00
352.00;331667964#4_1;46.11;13.68;285.00;15.00;37571582#0_1;1.95;0.00;tripinfo_Auto_2082;67.00;Auto_2082;0;559.70;0.99;0.00;25.26;MotorCycle;;0;0.00
355.00;-37555829#0_1;633.17;12.74;5.00;3.00;166751738#1_1;1.95;0.00;tripinfo_Bus_29;350.00;Bus_29;0;1639.52;0.93;0.00;219.63;MotorCycle;;2;167.00
355.00;331667964#4_1;46.11;11.47;288.00;12.00;37571582#0_1;2.70;0.00;tripinfo_Car_2132;67.00;Car_2132;0;558.95;0.83;0.00;17.92;Auto;;0;0.00
356.00;167456094_1;468.82;11.88;1.00;0.00;29375467#1_0;1.95;0.00;tripinfo_MotorCycle_7;355.00;MotorCycle_7;0;3516.07;0.89;0.00;66.68;MotorCycle;;1;1.00
356.00;331667964#4_1;46.11;11.66;291.00;10.00;37571582#0_1;2.70;0.00;tripinfo_MotorCycle_2181;65.00;MotorCycle_2181;0;558.95;1.08;0.00;27.63;Auto;;1;1.00
356.00;317371668#1_1;150.53;12.36;333.00;3.00;317371668#1_1;3.70;0.00;tripinfo_Auto_2520;23.00;Auto_2520;0;146.83;0.91;0.00;11.19;Car;;0;0.00
357.00;167456094_1;468.82;12.38;7.00;5.00;29375467#1_0;10.20;0.00;tripinfo_MotorCycle_20;350.00;MotorCycle_20;0;3507.82;1.02;0.00;100.30;Bus;;0;0.00
358.00;331667964#4_1;46.11;12.65;299.00;0.00;37571582#0_1;2.70;0.00;tripinfo_MotorCycle_2304;59.00;MotorCycle_2304;0;558.95;1.05;0.00;19.77;Auto;;0;0.00
359.00;167456094_1;468.82;13.28;10.00;8.00;29375467#1_0;1.95;0.00;tripinfo_MotorCycle_21;349.00;MotorCycle_21;0;3516.07;1.01;0.00;96.12;MotorCycle;;0;0.00
359.00;-37555829#0_1;633.17;11.99;8.00;3.00;166751738#1_1;1.95;0.00;tripinfo_Bus_48;351.00;Bus_48;0;1639.52;0.88;0.00;212.06;MotorCycle;;3;157.00
359.00;331667964#4_1;46.11;12.47;302.00;2.00;37571582#0_1;2.70;0.00;tripinfo_Auto_2314;57.00;Auto_2314;0;558.95;1.12;0.00;20.50;Auto;;0;0.00
360.00;167456094_1;468.82;12.89;14.00;10.00;29375467#1_0;3.70;0.00;tripinfo_Car_38;346.00;Car_38;0;3514.32;1.10;0.00;115.25;Car;;0;0.00
360.00;-37555829#0_1;633.17;12.62;11.00;3.00;166751738#1_1;2.70;0.00;tripinfo_Auto_64;349.00;Auto_64;0;1638.77;0.94;0.00;219.53;Auto;;2;150.00
361.00;167456094_1;468.82;12.59;18.00;12.00;29375467#1_0;2.70;0.00;tripinfo_Auto_54;343.00;Auto_54;0;3515.32;1.00;0.00;89.35;Auto;;0;0.00
361.00;317371668#1_1;150.53;13.03;337.00;1.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_2563;24.00;MotorCycle_2563;0;147.83;1.02;0.00;12.92;Auto;;0;0.00
362.00;-37555829#0_1;633.17;11.96;14.00;6.00;166751738#1_1;1.95;0.00;tripinfo_Auto_65;348.00;Auto_65;0;1639.52;0.88;0.00;210.02;MotorCycle;;2;149.00
363.00;-37555829#0_1;633.17;12.73;17.00;8.00;166751738#1_1;3.70;0.00;tripinfo_MotorCycle_72;346.00;MotorCycle_72;0;1637.77;0.94;0.00;217.58;Car;;2;146.00
363.00;331667964#4_1;46.11;12.26;306.00;6.00;37571582#0_1;3.70;0.00;tripinfo_Auto_2315;57.00;Auto_2315;0;557.95;0.91;0.00;12.71;Car;;0;0.00
363.00;317371668#1_1;150.53;13.24;340.00;4.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_2564;23.00;MotorCycle_2564;0;148.58;1.02;0.00;11.60;MotorCycle;;0;0.00
365.00;-37555829#0_1;633.17;12.92;24.00;12.00;166751738#1_1;10.20;0.00;tripinfo_Auto_99;341.00;Auto_99;0;1631.27;1.10;0.00;230.96;Bus;;2;137.00
365.00;331667964#4_1;46.11;13.39;309.00;7.00;37571582#0_1;1.95;0.00;tripinfo_Car_2328;56.00;Car_2328;0;559.70;0.98;0.00;14.50;MotorCycle;;0;0.00
366.00;317371668#1_1;150.53;12.81;344.00;5.00;317371668#1_1;3.70;0.00;tripinfo_Car_2590;22.00;Car_2590;0;146.83;0.94;0.00;10.04;Car;;0;0.00
367.00;-37555829#0_1;633.17;13.29;28.00;5.00;166751738#1_1;2.70;0.00;tripinfo_MotorCycle_198;339.00;MotorCycle_198;0;1638.77;1.06;0.00;225.16;Auto;;3;135.00
370.00;167456094_1;468.82;13.95;25.00;15.00;29375467#1_0;10.20;0.00;tripinfo_Car_82;345.00;Car_82;0;3507.82;1.02;0.00;94.80;Bus;;1;2.00
370.00;331667964#4_1;46.11;13.56;312.00;8.00;37571582#0_1;2.70;0.00;tripinfo_MotorCycle_2342;58.00;MotorCycle_2342;0;558.95;0.99;0.00;17.08;Auto;;0;0.00
372.00;331667964#4_1;46.11;14.68;315.00;6.00;37571582#0_1;1.95;0.00;tripinfo_Auto_2379;57.00;Auto_2379;0;559.70;1.13;0.00;20.95;MotorCycle;;0;0.00
372.00;317371668#1_1;150.53;12.30;347.00;6.00;317371668#1_1;2.70;0.00;tripinfo_Bus_2610;25.00;Bus_2610;0;147.83;1.04;0.00;13.93;Auto;;0;0.00
373.00;317371668#1_1;150.53;12.32;350.00;9.00;317371668#1_1;1.95;0.00;tripinfo_Bus_2611;23.00;Bus_2611;0;148.58;0.90;0.00;10.79;MotorCycle;;0;0.00
375.00;36897741#0_1;60.96;14.64;28.00;7.00;167456697_1;3.70;0.00;tripinfo_Bus_179;347.00;Bus_179;0;382.46;1.06;0.00;322.63;Car;;1;301.00
377.00;317371668#1_1;150.53;13.99;356.00;0.00;317371668#1_1;1.95;0.00;tripinfo_Auto_2714;21.00;Auto_2714;0;148.58;1.02;0.00;9.73;MotorCycle;;0;0.00
378.00;331667964#4_1;46.11;12.54;318.00;5.00;37571582#0_1;3.70;0.00;tripinfo_Bus_2408;60.00;Bus_2408;0;557.95;0.92;0.00;16.04;Car;;0;0.00
380.00;331667964#4_1;46.11;13.79;321.00;5.00;37571582#0_1;1.95;0.00;tripinfo_Bus_2421;59.00;Bus_2421;0;559.70;1.05;0.00;19.88;MotorCycle;;0;0.00
381.00;331667964#4_1;46.11;13.93;323.00;5.00;37571582#0_1;1.95;0.00;tripinfo_Car_2433;58.00;Car_2433;0;559.70;1.07;0.00;19.89;MotorCycle;;0;0.00
385.00;317371668#1_1;150.53;12.51;361.00;0.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_2744;24.00;MotorCycle_2744;0;147.83;0.99;0.00;12.62;Auto;;0;0.00
387.00;331667964#4_1;46.11;13.95;326.00;7.00;37571582#0_1;2.70;0.00;tripinfo_Car_2445;61.00;Car_2445;0;558.95;1.02;0.00;20.76;Auto;;0;0.00
392.00;331667964#4_1;46.11;11.89;330.00;1.00;37571582#0_1;2.70;0.00;tripinfo_Bus_2510;62.00;Bus_2510;0;558.95;0.87;0.00;15.19;Auto;;1;1.00
393.00;167457326_1;304.94;12.38;41.00;0.00;317766697#1_1;2.70;0.00;tripinfo_Bus_329;352.00;Bus_329;0;500.26;0.90;0.00;313.91;Auto;;1;301.00
393.00;331667964#4_1;46.11;12.66;335.00;4.00;37571582#0_1;2.70;0.00;tripinfo_Bus_2527;58.00;Bus_2527;0;558.95;1.00;0.00;17.51;Auto;;0;0.00
395.00;331667964#4_1;46.11;13.79;339.00;8.00;37571582#0_1;3.70;0.00;tripinfo_Bus_2528;56.00;Bus_2528;0;557.95;1.00;0.00;15.02;Car;;0;0.00
403.00;317371668#1_1;150.53;13.04;379.00;0.00;317371668#1_1;2.70;0.00;tripinfo_Auto_2882;24.00;Auto_2882;0;147.83;1.01;0.00;12.72;Auto;;0;0.00
405.00;331667964#4_1;46.11;14.56;345.00;4.00;37571582#0_1;10.20;0.00;tripinfo_Bus_2612;60.00;Bus_2612;0;551.45;1.07;0.00;22.02;Bus;;0;0.00
406.00;317371668#1_1;150.53;12.44;383.00;4.00;317371668#1_1;3.70;0.00;tripinfo_Auto_2883;23.00;Auto_2883;0;146.83;0.91;0.00;10.37;Car;;0;0.00
414.00;317371668#1_1;150.53;11.16;389.00;9.00;317371668#1_1;10.20;0.00;tripinfo_Bus_2886;25.00;Bus_2886;0;140.33;1.06;0.00;15.37;Bus;;0;0.00
416.00;317371668#1_1;150.53;11.58;393.00;13.00;317371668#1_1;2.70;0.00;tripinfo_Bus_2887;23.00;Bus_2887;0;147.83;1.02;0.00;12.41;Auto;;0;0.00
418.00;317371668#1_1;150.53;11.58;395.00;15.00;317371668#1_1;1.95;0.00;tripinfo_Bus_2888;23.00;Bus_2888;0;148.58;0.84;0.00;9.78;MotorCycle;;1;1.00
423.00;317371668#1_1;150.53;11.66;400.00;20.00;317371668#1_1;3.70;0.00;tripinfo_Bus_2889;23.00;Bus_2889;0;146.83;0.84;0.00;9.92;Car;;0;0.00
425.00;331667964#4_1;46.11;13.99;364.00;0.00;37571582#0_1;2.70;0.00;tripinfo_Bus_2766;61.00;Bus_2766;0;558.95;1.01;0.00;20.60;Auto;;0;0.00
425.00;317371668#1_1;150.53;12.48;403.00;12.00;317371668#1_1;1.95;0.00;tripinfo_Auto_2984;22.00;Auto_2984;0;148.58;0.95;0.00;9.86;MotorCycle;;0;0.00
428.00;331667964#4_1;46.11;11.61;367.00;3.00;37571582#0_1;1.95;0.00;tripinfo_Bus_2767;61.00;Bus_2767;0;559.70;0.86;0.00;14.06;MotorCycle;;0;0.00
429.00;331667964#4_1;46.11;14.03;373.00;0.00;37571582#0_1;2.70;0.00;tripinfo_MotorCycle_2827;56.00;MotorCycle_2827;0;558.95;1.05;0.00;17.80;Auto;;0;0.00
429.00;317371668#1_1;150.53;13.46;406.00;13.00;317371668#1_1;3.70;0.00;tripinfo_Auto_2998;23.00;Auto_2998;0;146.83;1.07;0.00;12.67;Car;;0;0.00
431.00;317371668#1_1;150.53;12.80;409.00;14.00;317371668#1_1;1.95;0.00;tripinfo_Auto_3020;22.00;Auto_3020;0;148.58;0.95;0.00;10.01;MotorCycle;;1;1.00
432.00;-166751738#1_1;130.81;12.48;0.00;0.00;37555829#0_1;2.70;0.00;tripinfo_Car_3;432.00;Car_3;0;1639.90;1.08;0.00;320.18;Auto;;2;253.00
433.00;-166751738#1_1;130.81;11.54;18.00;13.00;37555829#0_1;3.70;0.00;tripinfo_Auto_49;415.00;Auto_49;0;1638.90;0.85;0.00;272.95;Car;;2;221.00
433.00;331667964#4_1;46.11;14.27;377.00;4.00;37571582#0_1;3.70;0.00;tripinfo_MotorCycle_2828;56.00;MotorCycle_2828;0;557.95;1.05;0.00;17.07;Car;;0;0.00
436.00;317371668#1_1;150.53;11.96;413.00;17.00;317371668#1_1;2.70;0.00;tripinfo_Auto_3032;23.00;Auto_3032;0;147.83;0.86;0.00;10.41;Auto;;0;0.00
437.00;-166751738#1_1;130.81;12.17;24.00;12.00;37555829#0_1;10.20;0.00;tripinfo_Auto_100;413.00;Auto_100;0;1632.40;1.07;0.00;300.15;Bus;;3;209.00
439.00;-166751738#1_1;130.81;12.94;27.00;15.00;37555829#0_1;1.95;0.00;tripinfo_Auto_101;412.00;Auto_101;0;1640.65;0.96;0.00;285.59;MotorCycle;;2;205.00
439.00;317371668#1_1;150.53;12.92;417.00;21.00;317371668#1_1;3.70;0.00;tripinfo_Auto_3033;22.00;Auto_3033;0;146.83;0.95;0.00;10.21;Car;;0;0.00
440.00;-166751738#1_1;130.81;13.16;30.00;16.00;37555829#0_1;1.95;0.00;tripinfo_Auto_126;410.00;Auto_126;0;1640.65;1.03;0.00;292.48;MotorCycle;;2;203.00
441.00;-166751738#1_1;130.81;13.09;34.00;19.00;37555829#0_1;3.70;0.00;tripinfo_MotorCycle_134;407.00;MotorCycle_134;0;1638.90;1.23;0.00;308.67;Car;;2;203.00
442.00;331667964#4_1;46.11;12.39;380.00;4.00;37571582#0_1;2.70;0.00;tripinfo_MotorCycle_2846;62.00;MotorCycle_2846;0;558.95;0.91;0.00;16.65;Auto;;0;0.00
443.00;-166751738#1_1;130.81;12.09;40.00;23.00;37555829#0_1;10.20;0.00;tripinfo_Auto_148;403.00;Auto_148;0;1632.40;0.97;0.00;278.88;Bus;;2;195.00
445.00;317371668#1_1;150.53;12.05;420.00;19.00;317371668#1_1;2.70;0.00;tripinfo_Auto_3067;25.00;Auto_3067;0;147.83;1.17;0.00;15.19;Auto;;0;0.00
446.00;317371668#1_1;150.53;12.62;424.00;23.00;317371668#1_1;3.70;0.00;tripinfo_Auto_3068;22.00;Auto_3068;0;146.83;1.11;0.00;12.15;Car;;0;0.00
451.00;317371668#1_1;150.53;12.43;427.00;23.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_3089;24.00;MotorCycle_3089;0;147.83;0.96;0.00;12.65;Auto;;0;0.00
452.00;331667964#4_1;46.11;11.30;387.00;2.00;37571582#0_1;10.20;0.00;tripinfo_MotorCycle_2924;65.00;MotorCycle_2924;0;551.45;0.82;0.00;15.87;Bus;;0;0.00
453.00;-166753912#0_1;133.04;14.13;0.00;0.00;166954897#0_0;1.95;0.00;tripinfo_Auto_4;453.00;Auto_4;0;1677.28;1.03;0.00;338.50;MotorCycle;;2;307.00
453.00;317371668#1_1;150.53;12.50;430.00;26.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_3090;23.00;MotorCycle_3090;0;148.58;1.13;0.00;13.07;MotorCycle;;0;0.00
454.00;331667964#4_1;46.11;12.66;394.00;4.00;37571582#0_1;10.20;0.00;tripinfo_Auto_2974;60.00;Auto_2974;0;551.45;1.03;0.00;20.99;Bus;;0;0.00
457.00;317371668#1_1;150.53;12.88;434.00;29.00;317371668#1_1;2.70;0.00;tripinfo_Auto_3105;23.00;Auto_3105;0;147.83;1.02;0.00;12.16;Auto;;0;0.00
459.00;317371668#1_1;150.53;13.15;437.00;32.00;317371668#1_1;1.95;0.00;tripinfo_Auto_3106;22.00;Auto_3106;0;148.58;1.01;0.00;10.68;MotorCycle;;0;0.00
463.00;317371668#1_1;150.53;13.06;441.00;35.00;317371668#1_1;3.70;0.00;tripinfo_Bus_3115;22.00;Bus_3115;0;146.83;0.96;0.00;10.57;Car;;0;0.00
