Case1Low,Case1Mid,Case1High,Case2,Case3,Case4
0.0,300.0,217.0,0.0,0.0,0.0
57.0,343.0,0.0,57.0,57.0,57.0
35.0,0.0,252.0,35.0,35.0,35.0
34.0,318.0,0.0,34.0,34.0,34.0
19.0,282.0,215.0,19.0,19.0,19.0
15.0,278.0,244.0,15.0,15.0,15.0
0.0,325.0,243.0,0.0,0.0,0.0
0.0,277.0,0.0,0.0,0.0,0.0
37.0,,255.0,37.0,37.0,37.0
7.0,,236.0,7.0,7.0,7.0
24.0,,243.0,24.0,24.0,24.0
13.0,,233.0,13.0,13.0,13.0
51.0,,0.0,51.0,51.0,51.0
0.0,,227.0,0.0,0.0,0.0
0.0,,244.0,0.0,0.0,0.0
0.0,,238.0,0.0,0.0,0.0
52.0,,226.0,52.0,52.0,52.0
27.0,,209.0,27.0,27.0,27.0
48.0,,238.0,48.0,48.0,48.0
34.0,,0.0,34.0,34.0,34.0
27.0,,204.0,27.0,27.0,27.0
0.0,,236.0,0.0,0.0,0.0
9.0,,0.0,9.0,9.0,9.0
34.0,,207.0,34.0,34.0,34.0
0.0,,232.0,0.0,0.0,0.0
30.0,,219.0,30.0,30.0,30.0
26.0,,226.0,26.0,26.0,26.0
19.0,,228.0,19.0,19.0,19.0
7.0,,0.0,7.0,7.0,7.0
28.0,,225.0,28.0,28.0,28.0
30.0,,0.0,30.0,30.0,30.0
29.0,,225.0,29.0,29.0,29.0
16.0,,224.0,16.0,16.0,16.0
0.0,,221.0,0.0,0.0,0.0
0.0,,278.0,0.0,0.0,0.0
21.0,,0.0,21.0,21.0,21.0
31.0,,0.0,31.0,31.0,31.0
4.0,,219.0,4.0,4.0,4.0
0.0,,218.0,0.0,0.0,0.0
29.0,,214.0,29.0,29.0,29.0
16.0,,210.0,16.0,16.0,16.0
0.0,,0.0,0.0,0.0,0.0
17.0,,264.0,17.0,17.0,17.0
32.0,,208.0,32.0,32.0,32.0
0.0,,0.0,0.0,0.0,0.0
0.0,,258.0,0.0,0.0,0.0
20.0,,207.0,20.0,20.0,20.0
7.0,,0.0,7.0,7.0,7.0
15.0,,199.0,15.0,15.0,15.0
21.0,,198.0,21.0,21.0,21.0
0.0,,0.0,0.0,0.0,0.0
0.0,,253.0,0.0,0.0,0.0
0.0,,196.0,0.0,0.0,0.0
0.0,,251.0,0.0,0.0,0.0
0.0,,240.0,0.0,0.0,0.0
20.0,,0.0,20.0,20.0,20.0
0.0,,246.0,0.0,0.0,0.0
13.0,,270.0,13.0,13.0,13.0
19.0,,196.0,19.0,19.0,19.0
0.0,,265.0,0.0,0.0,0.0
0.0,,196.0,0.0,0.0,0.0
0.0,,295.0,0.0,0.0,0.0
4.0,,240.0,4.0,4.0,4.0
20.0,,257.0,20.0,20.0,20.0
22.0,,195.0,22.0,22.0,22.0
13.0,,197.0,13.0,13.0,13.0
0.0,,0.0,0.0,0.0,0.0
0.0,,253.0,0.0,0.0,0.0
0.0,,0.0,0.0,0.0,0.0
28.0,,0.0,28.0,28.0,28.0
0.0,,286.0,0.0,0.0,0.0
0.0,,1.0,0.0,0.0,0.0
12.0,,0.0,12.0,12.0,12.0
0.0,,1.0,0.0,0.0,0.0
23.0,,267.0,23.0,23.0,23.0
28.0,,349.0,28.0,28.0,28.0
0.0,,229.0,0.0,0.0,0.0
0.0,,0.0,0.0,0.0,0.0
0.0,,319.0,0.0,0.0,0.0
11.0,,275.0,11.0,11.0,11.0
0.0,,345.0,0.0,0.0,0.0
0.0,,341.0,0.0,0.0,0.0
0.0,,232.0,0.0,0.0,0.0
17.0,,336.0,17.0,17.0,17.0
0.0,,223.0,0.0,0.0,0.0
14.0,,312.0,14.0,14.0,14.0
0.0,,303.0,0.0,0.0,0.0
40.0,,213.0,40.0,40.0,40.0
6.0,,299.0,6.0,6.0,6.0
0.0,,270.0,0.0,0.0,0.0
0.0,,0.0,0.0,0.0,0.0
8.0,,310.0,8.0,8.0,8.0
16.0,,266.0,16.0,16.0,16.0
0.0,,330.0,0.0,0.0,0.0
0.0,,296.0,0.0,0.0,0.0
0.0,,294.0,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
51.0,,,51.0,51.0,51.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
7.0,,,7.0,7.0,7.0
7.0,,,7.0,7.0,7.0
6.0,,,6.0,6.0,6.0
4.0,,,4.0,4.0,4.0
30.0,,,30.0,30.0,30.0
0.0,,,0.0,0.0,0.0
6.0,,,6.0,6.0,6.0
0.0,,,0.0,0.0,0.0
5.0,,,5.0,5.0,5.0
54.0,,,54.0,54.0,54.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
37.0,,,37.0,37.0,37.0
4.0,,,4.0,4.0,4.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
1.0,,,1.0,1.0,1.0
8.0,,,8.0,8.0,8.0
0.0,,,0.0,0.0,0.0
39.0,,,39.0,39.0,39.0
0.0,,,0.0,0.0,0.0
2.0,,,2.0,2.0,2.0
0.0,,,0.0,0.0,0.0
0.0,,,0.0,0.0,0.0
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
