tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
466.00;317371668#1_1;150.53;12.45;442.00;31.00;317371668#1_1;2.70;0.00;tripinfo_Bus_3150;24.00;Bus_3150;0;147.83;0.98;0.00;12.78;Auto;;0;0.00
468.00;-36907635#0_1;285.07;13.98;30.00;21.00;324991740#4_1;3.70;0.00;tripinfo_Car_69;438.00;Car_69;0;1740.75;1.02;0.00;313.60;Car;;9;214.00
469.00;317371668#1_1;150.53;11.19;446.00;35.00;317371668#1_1;3.70;0.00;tripinfo_Bus_3151;23.00;Bus_3151;0;146.83;0.82;0.00;9.53;Car;;0;0.00
470.00;-167186112#2_1;110.93;11.65;18.00;0.00;-167589230#4_1;2.70;0.00;tripinfo_MotorCycle_161;452.00;MotorCycle_161;0;1494.88;1.08;0.00;342.75;Auto;;5;257.00
472.00;-167186112#2_1;110.93;11.37;23.00;0.00;-167589230#4_1;2.70;0.00;tripinfo_Auto_195;449.00;Auto_195;0;1494.88;0.84;0.00;309.47;Auto;;6;241.00
472.00;317371668#1_1;150.53;12.84;449.00;37.00;317371668#1_1;2.70;0.00;tripinfo_Bus_3161;23.00;Bus_3161;0;147.83;1.08;0.00;12.82;Auto;;0;0.00
474.00;317371668#1_1;150.53;13.56;452.00;34.00;317371668#1_1;1.95;0.00;tripinfo_Bus_3202;22.00;Bus_3202;0;148.58;1.16;0.00;12.02;MotorCycle;;0;0.00
475.00;317371668#1_1;150.53;14.62;454.00;33.00;317371668#1_1;1.95;0.00;tripinfo_Car_3233;21.00;Car_3233;0;148.58;1.08;0.00;10.74;MotorCycle;;0;0.00
478.00;-36907357#1_1;86.83;10.65;27.00;4.00;167462465_1;2.70;0.00;tripinfo_Bus_192;451.00;Bus_192;0;1940.77;1.10;0.00;323.37;Auto;;11;176.00
478.00;-330925771#2_1;98.00;12.18;28.00;0.00;172932752#4_1;3.70;0.00;tripinfo_Bus_224;450.00;Bus_224;0;1943.60;1.02;0.00;309.82;Car;;11;153.00
478.00;317371668#1_1;150.53;13.49;457.00;24.00;317371668#1_1;1.95;0.00;tripinfo_Auto_3331;21.00;Auto_3331;0;148.58;0.98;0.00;9.66;MotorCycle;;0;0.00
479.00;-166800604#5_1;282.77;15.31;28.00;10.00;-167456093_1;2.70;0.00;tripinfo_Auto_155;451.00;Auto_155;0;3005.11;1.12;0.00;256.40;Auto;;7;134.00
480.00;-166800604#5_1;282.77;15.83;31.00;13.00;-167456093_1;3.70;0.00;tripinfo_Auto_156;449.00;Auto_156;0;3004.11;1.18;0.00;264.15;Car;;7;130.00
480.00;-36907357#1_1;86.83;10.85;30.00;7.00;167462465_1;1.95;0.00;tripinfo_Bus_193;450.00;Bus_193;0;1941.52;1.07;0.00;318.71;MotorCycle;;8;203.00
481.00;-330925771#2_1;98.00;11.46;31.00;2.00;172932752#4_1;2.70;0.00;tripinfo_Car_231;450.00;Car_231;0;1944.60;1.14;0.00;325.05;Auto;;12;169.00
481.00;36897741#0_1;60.96;9.91;220.00;13.00;167456697_1;3.70;0.00;tripinfo_Bus_1582;261.00;Bus_1582;0;382.46;0.88;0.00;227.93;Car;;11;86.00
481.00;317371668#1_1;150.53;13.77;459.00;23.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_3356;22.00;MotorCycle_3356;0;148.58;1.01;0.00;10.48;MotorCycle;;1;1.00
482.00;-36907357#1_1;86.83;10.21;34.00;0.00;167462465_1;2.70;0.00;tripinfo_Bus_260;448.00;Bus_260;0;1940.77;0.75;0.00;262.05;Auto;;6;174.00
483.00;-166753912#0_1;133.04;14.05;0.00;0.00;166954897#0_0;1.95;0.00;tripinfo_Auto_4;483.00;Auto_4;0;1677.28;1.03;0.00;368.98;MotorCycle;;2;336.00
483.00;167457326_1;304.94;15.31;245.00;63.00;317766697#1_1;2.70;0.00;tripinfo_MotorCycle_1387;238.00;MotorCycle_1387;0;500.26;1.11;0.00;205.34;Auto;;8;88.00
484.00;-167186112#0_1;81.80;10.71;1.00;0.00;167461555_1;3.70;0.00;tripinfo_Auto_8;483.00;Auto_8;0;1629.42;0.94;0.00;353.22;Car;;4;278.00
484.00;-36907357#1_1;86.83;10.18;41.00;4.00;167462465_1;2.70;0.00;tripinfo_MotorCycle_284;443.00;MotorCycle_284;0;1940.77;0.76;0.00;257.96;Auto;;7;168.00
484.00;36897741#0_1;60.96;9.18;223.00;15.00;167456697_1;2.70;0.00;tripinfo_Auto_1595;261.00;Auto_1595;0;383.46;0.97;0.00;231.38;Auto;;12;87.00
485.00;167457326_1;304.94;15.01;248.00;65.00;317766697#1_1;1.95;0.00;tripinfo_Auto_1399;237.00;Auto_1399;0;501.01;1.09;0.00;203.68;MotorCycle;;7;82.00
486.00;-167186112#0_1;81.80;11.11;3.00;1.00;167461555_1;1.95;0.00;tripinfo_MotorCycle_22;483.00;MotorCycle_22;0;1631.17;0.98;0.00;357.97;MotorCycle;;5;274.00
486.00;-36907357#1_1;86.83;10.70;73.00;0.00;167462465_1;2.70;0.00;tripinfo_Car_544;413.00;Car_544;0;1940.77;1.01;0.00;274.13;Auto;;6;151.00
486.00;167457326_1;304.94;14.92;251.00;65.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_1426;235.00;MotorCycle_1426;0;501.01;1.08;0.00;201.73;MotorCycle;;7;81.00
486.00;36897741#0_1;60.96;9.70;227.00;17.00;167456697_1;3.70;0.00;tripinfo_Bus_1605;259.00;Bus_1605;0;382.46;1.09;0.00;232.18;Car;;12;82.00
486.00;317371668#1_1;150.53;11.18;463.00;22.00;317371668#1_1;3.70;0.00;tripinfo_Bus_3392;23.00;Bus_3392;0;146.83;0.82;0.00;9.14;Car;;0;0.00
487.00;-167186112#0_1;81.80;11.08;9.00;0.00;167461555_1;1.95;0.00;tripinfo_MotorCycle_66;478.00;MotorCycle_66;0;1631.17;0.91;0.00;344.33;MotorCycle;;6;256.00
487.00;-36907357#1_1;86.83;10.87;76.00;3.00;167462465_1;1.95;0.00;tripinfo_Car_545;411.00;Car_545;0;1941.52;1.04;0.00;276.68;MotorCycle;;6;146.00
487.00;331667964#4_1;46.11;8.73;212.00;8.00;37571582#0_1;3.70;0.00;tripinfo_Auto_1552;275.00;Auto_1552;0;557.95;1.09;0.00;237.93;Car;;9;120.00
487.00;36897741#0_1;60.96;9.54;230.00;16.00;167456697_1;1.95;0.00;tripinfo_Car_1626;257.00;Car_1626;0;384.21;0.83;0.00;222.33;MotorCycle;;13;81.00
488.00;173008341#6_1;117.82;13.40;94.00;14.00;330925771#2_1;1.95;0.00;tripinfo_Auto_618;394.00;Auto_618;0;1758.91;1.00;0.00;265.47;MotorCycle;;8;170.00
488.00;167457326_1;304.94;14.28;254.00;60.00;317766697#1_1;1.95;0.00;tripinfo_Bus_1480;234.00;Bus_1480;0;501.01;1.05;0.00;199.20;MotorCycle;;7;80.00
489.00;-167186112#0_1;81.80;9.91;31.00;0.00;167461555_1;2.70;0.00;tripinfo_MotorCycle_249;458.00;MotorCycle_249;0;1630.42;1.11;0.00;349.51;Auto;;6;224.00
489.00;-36907357#1_1;86.83;11.32;67.00;0.00;167462465_1;2.70;0.00;tripinfo_Bus_495;422.00;Bus_495;0;1940.77;0.85;0.00;257.56;Auto;;6;142.00
489.00;167457326_1;304.94;15.23;257.00;55.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_1525;232.00;MotorCycle_1525;0;501.01;1.19;0.00;201.44;MotorCycle;;7;81.00
489.00;331667964#4_1;46.11;8.87;215.00;10.00;37571582#0_1;1.95;0.00;tripinfo_MotorCycle_1567;274.00;MotorCycle_1567;0;559.70;1.03;0.00;234.47;MotorCycle;;10;130.00
489.00;36897741#0_1;60.96;9.65;233.00;11.00;167456697_1;2.70;0.00;tripinfo_Bus_1683;256.00;Bus_1683;0;383.46;0.97;0.00;226.22;Auto;;13;78.00
490.00;-167186112#0_1;81.80;9.76;39.00;0.00;167461555_1;2.70;0.00;tripinfo_MotorCycle_302;451.00;MotorCycle_302;0;1630.42;0.98;0.00;328.39;Auto;;7;217.00
490.00;-36907357#1_1;86.83;11.44;60.00;4.00;167462465_1;3.70;0.00;tripinfo_Bus_425;430.00;Bus_425;0;1939.77;0.88;0.00;270.60;Car;;7;147.00
490.00;173008341#6_1;117.82;13.65;97.00;12.00;330925771#2_1;1.95;0.00;tripinfo_Auto_669;393.00;Auto_669;0;1758.91;1.00;0.00;264.73;MotorCycle;;8;167.00
490.00;331667964#4_1;46.11;8.41;219.00;14.00;37571582#0_1;3.70;0.00;tripinfo_MotorCycle_1568;271.00;MotorCycle_1568;0;557.95;1.10;0.00;234.38;Car;;9;123.00
492.00;-167186112#0_1;81.80;10.30;43.00;4.00;167461555_1;3.70;0.00;tripinfo_MotorCycle_303;449.00;MotorCycle_303;0;1629.42;1.04;0.00;332.85;Car;;7;214.00
492.00;317371668#1_1;150.53;12.10;466.00;20.00;317371668#1_1;2.70;0.00;tripinfo_Bus_3424;26.00;Bus_3424;0;147.83;1.10;0.00;16.04;Auto;;1;1.00
493.00;-166800604#5_1;282.77;13.37;36.00;13.00;-167456093_1;2.70;0.00;tripinfo_MotorCycle_189;457.00;MotorCycle_189;0;3005.11;0.97;0.00;232.34;Auto;;8;134.00
493.00;-324991740#4_1;235.73;13.50;40.00;10.00;36907635#0_1;1.95;0.00;tripinfo_MotorCycle_243;453.00;MotorCycle_243;0;1740.51;0.99;0.00;325.00;MotorCycle;;7;245.00
493.00;173008341#6_1;117.82;13.51;100.00;11.00;330925771#2_1;2.70;0.00;tripinfo_MotorCycle_697;393.00;MotorCycle_697;0;1758.16;0.98;0.00;262.55;Auto;;7;163.00
493.00;331667964#4_1;46.11;8.97;223.00;16.00;37571582#0_1;2.70;0.00;tripinfo_Bus_1583;270.00;Bus_1583;0;558.95;0.89;0.00;223.91;Auto;;9;116.00
494.00;-166800604#5_1;282.77;14.07;68.00;0.00;-167456093_1;1.95;0.00;tripinfo_Car_504;426.00;Car_504;0;3005.86;1.11;0.00;229.74;MotorCycle;;9;86.00
494.00;331667964#4_1;46.11;9.16;226.00;19.00;37571582#0_1;1.95;0.00;tripinfo_Bus_1584;268.00;Bus_1584;0;559.70;1.04;0.00;228.99;MotorCycle;;9;112.00
495.00;244327260#6_0;209.72;13.19;33.00;21.00;244329796#13_1;2.70;0.00;tripinfo_MotorCycle_102;462.00;MotorCycle_102;0;1539.02;0.97;0.00;347.44;Auto;;8;234.00
495.00;-167186112#0_1;81.80;10.32;49.00;7.00;167461555_1;10.20;0.00;tripinfo_Bus_332;446.00;Bus_332;0;1622.92;1.01;0.00;325.09;Bus;;8;184.00
497.00;244327260#6_0;209.72;14.57;37.00;24.00;244329796#13_1;1.95;0.00;tripinfo_MotorCycle_108;460.00;MotorCycle_108;0;1539.77;1.06;0.00;355.34;MotorCycle;;8;232.00
499.00;317371668#1_1;150.53;11.52;474.00;27.00;317371668#1_1;10.20;0.00;tripinfo_Bus_3429;25.00;Bus_3429;0;140.33;1.00;0.00;14.64;Bus;;0;0.00
500.00;-324991740#4_1;235.73;12.19;43.00;10.00;36907635#0_1;2.70;0.00;tripinfo_Bus_254;457.00;Bus_254;0;1739.76;0.88;0.00;312.49;Auto;;8;220.00
