tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
443.00;36897741#0_1;60.96;10.47;136.00;22.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_881;307.00;MotorCycle_881;0;384.21;0.96;0.00;276.23;MotorCycle;;4;228.00
443.00;317371668#1_1;150.53;12.41;419.00;18.00;317371668#1_1;2.70;0.00;tripinfo_Auto_3067;24.00;Auto_3067;0;147.83;1.17;0.00;14.35;Auto;;0;0.00
444.00;36897741#0_1;60.96;10.29;139.00;15.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_956;305.00;MotorCycle_956;0;384.21;0.98;0.00;275.47;MotorCycle;;2;225.00
444.00;317371668#1_1;150.53;13.00;423.00;22.00;317371668#1_1;3.70;0.00;tripinfo_Auto_3068;21.00;Auto_3068;0;146.83;1.11;0.00;11.32;Car;;0;0.00
446.00;36897741#0_1;60.96;10.76;142.00;14.00;167456697_1;1.95;0.00;tripinfo_Auto_985;304.00;Auto_985;0;384.21;1.03;0.00;275.55;MotorCycle;;2;225.00
447.00;36897741#0_1;60.96;9.87;145.00;11.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_1029;302.00;MotorCycle_1029;0;383.46;0.99;0.00;272.82;Auto;;2;224.00
449.00;36897741#0_1;60.96;10.17;149.00;4.00;167456697_1;3.70;0.00;tripinfo_Car_1117;300.00;Car_1117;0;382.46;0.96;0.00;270.16;Car;;2;221.00
450.00;-166753912#0_1;133.04;14.10;0.00;0.00;166954897#0_0;1.95;0.00;tripinfo_Auto_4;450.00;Auto_4;0;1677.28;1.03;0.00;332.30;MotorCycle;;3;278.00
450.00;317371668#1_1;150.53;12.56;426.00;22.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_3089;24.00;MotorCycle_3089;0;147.83;0.96;0.00;12.01;Auto;;0;0.00
451.00;317371668#1_1;150.53;12.38;429.00;25.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_3090;22.00;MotorCycle_3090;0;148.58;1.13;0.00;12.26;MotorCycle;;0;0.00
452.00;36897741#0_1;60.96;10.02;152.00;2.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_1152;300.00;MotorCycle_1152;0;383.46;0.85;0.00;265.76;Auto;;2;219.00
453.00;36897741#0_1;60.96;9.77;155.00;5.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_1153;298.00;MotorCycle_1153;0;384.21;1.22;0.00;274.27;MotorCycle;;2;218.00
454.00;36897741#0_1;60.96;10.04;159.00;9.00;167456697_1;3.70;0.00;tripinfo_MotorCycle_1154;295.00;MotorCycle_1154;0;382.46;1.07;0.00;268.07;Car;;2;214.00
456.00;36897741#0_1;60.96;9.94;162.00;11.00;167456697_1;2.70;0.00;tripinfo_Car_1163;294.00;Car_1163;0;383.46;0.96;0.00;264.22;Auto;;2;210.00
457.00;317371668#1_1;150.53;12.64;432.00;27.00;317371668#1_1;2.70;0.00;tripinfo_Auto_3105;25.00;Auto_3105;0;147.83;1.02;0.00;13.81;Auto;;0;0.00
458.00;-36907357#1_1;86.83;12.27;2.00;0.00;167462465_1;1.95;0.00;tripinfo_Car_23;456.00;Car_23;0;1941.52;0.89;0.00;298.50;MotorCycle;;2;264.00
458.00;36897741#0_1;60.96;9.98;165.00;14.00;167456697_1;1.95;0.00;tripinfo_Car_1164;293.00;Car_1164;0;384.21;0.89;0.00;260.76;MotorCycle;;2;208.00
458.00;317371668#1_1;150.53;12.25;435.00;30.00;317371668#1_1;1.95;0.00;tripinfo_Auto_3106;23.00;Auto_3106;0;148.58;1.01;0.00;12.24;MotorCycle;;0;0.00
459.00;-36907357#1_1;86.83;13.15;9.00;6.00;167462465_1;2.70;0.00;tripinfo_MotorCycle_32;450.00;MotorCycle_32;0;1940.77;1.01;0.00;310.85;Auto;;2;258.00
461.00;36897741#0_1;60.96;9.35;168.00;13.00;167456697_1;2.70;0.00;tripinfo_Auto_1187;293.00;Auto_1187;0;383.46;0.93;0.00;261.61;Auto;;2;207.00
461.00;317371668#1_1;150.53;13.08;438.00;32.00;317371668#1_1;3.70;0.00;tripinfo_Bus_3115;23.00;Bus_3115;0;146.83;0.96;0.00;11.29;Car;;0;0.00
463.00;36897741#0_1;60.96;9.03;175.00;17.00;167456697_1;10.20;0.00;tripinfo_Bus_1210;288.00;Bus_1210;0;375.96;1.09;0.00;261.77;Bus;;2;199.00
466.00;36897741#0_1;60.96;9.71;179.00;21.00;167456697_1;2.70;0.00;tripinfo_Bus_1211;287.00;Bus_1211;0;383.46;0.99;0.00;257.89;Auto;;2;198.00
466.00;317371668#1_1;150.53;12.20;442.00;31.00;317371668#1_1;2.70;0.00;tripinfo_Bus_3150;24.00;Bus_3150;0;147.83;0.98;0.00;12.87;Auto;;0;0.00
467.00;-36907357#1_1;86.83;11.28;6.00;4.00;167462465_1;3.70;0.00;tripinfo_Car_24;461.00;Car_24;0;1939.77;0.83;0.00;290.98;Car;;2;253.00
467.00;36897741#0_1;60.96;9.13;182.00;23.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_1220;285.00;MotorCycle_1220;0;383.46;0.89;0.00;252.83;Auto;;2;196.00
468.00;-36907357#1_1;86.83;11.73;13.00;5.00;167462465_1;2.70;0.00;tripinfo_Car_62;455.00;Car_62;0;1940.77;1.02;0.00;317.01;Auto;;2;251.00
468.00;173008341#6_1;117.82;14.13;37.00;0.00;330925771#2_1;3.70;0.00;tripinfo_Car_285;431.00;Car_285;0;1757.16;1.04;0.00;307.48;Car;;6;240.00
468.00;317371668#1_1;150.53;11.12;446.00;35.00;317371668#1_1;3.70;0.00;tripinfo_Bus_3151;22.00;Bus_3151;0;146.83;0.82;0.00;8.76;Car;;0;0.00
