tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
492.00;-167186112#0_1;81.80;10.89;43.00;4.00;167461555_1;3.70;0.00;tripinfo_MotorCycle_303;449.00;MotorCycle_303;0;1629.42;1.04;0.00;332.12;Car;;6;225.00
494.00;317371668#1_1;150.53;12.54;470.00;24.00;317371668#1_1;2.70;0.00;tripinfo_Bus_3424;24.00;Bus_3424;0;147.83;1.10;0.00;13.87;Auto;;0;0.00
495.00;-167186112#0_1;81.80;10.51;49.00;7.00;167461555_1;10.20;0.00;tripinfo_Bus_332;446.00;Bus_332;0;1622.92;1.01;0.00;325.90;Bus;;5;203.00
497.00;-324991740#4_1;235.73;14.13;32.00;13.00;36907635#0_1;2.70;0.00;tripinfo_Bus_167;465.00;Bus_167;0;1739.76;1.03;0.00;341.62;Auto;;6;243.00
497.00;-167186112#0_1;81.80;11.24;53.00;11.00;167461555_1;2.70;0.00;tripinfo_Bus_333;444.00;Bus_333;0;1630.42;0.93;0.00;313.68;Auto;;5;200.00
498.00;335563875#0_1;147.10;13.69;33.00;8.00;36907357#1_1;2.70;0.00;tripinfo_Car_212;465.00;Car_212;0;1796.98;1.00;0.00;334.09;Auto;;10;188.00
498.00;-167186112#0_1;81.80;11.16;56.00;14.00;167461555_1;1.95;0.00;tripinfo_Bus_334;442.00;Bus_334;0;1631.17;1.18;0.00;339.54;MotorCycle;;5;200.00
498.00;-36907357#1_1;86.83;10.66;56.00;0.00;167462465_1;2.70;0.00;tripinfo_Bus_424;442.00;Bus_424;0;1940.77;1.01;0.00;302.56;Auto;;10;152.00
498.00;167589230#4_1;143.24;10.69;70.00;0.00;167584430#0_1;2.70;0.00;tripinfo_Auto_523;428.00;Auto_523;0;1983.54;0.98;0.00;271.42;Auto;;5;199.00
499.00;-324991740#4_1;235.73;14.12;35.00;13.00;36907635#0_1;1.95;0.00;tripinfo_Auto_182;464.00;Auto_182;0;1740.51;1.03;0.00;340.10;MotorCycle;;8;239.00
499.00;-36907357#1_1;86.83;10.27;60.00;4.00;167462465_1;3.70;0.00;tripinfo_Bus_425;439.00;Bus_425;0;1939.77;0.88;0.00;279.92;Car;;10;150.00
499.00;167457326_1;304.94;15.04;231.00;58.00;317766697#1_1;1.95;0.00;tripinfo_Car_1315;268.00;Car_1315;0;501.01;1.10;0.00;234.46;MotorCycle;;10;97.00
499.00;331667964#4_1;46.11;8.35;192.00;6.00;37571582#0_1;2.70;0.00;tripinfo_MotorCycle_1427;307.00;MotorCycle_1427;0;558.95;0.89;0.00;261.19;Auto;;9;165.00
500.00;-324991740#4_1;235.73;14.71;37.00;13.00;36907635#0_1;1.95;0.00;tripinfo_Auto_204;463.00;Auto_204;0;1740.51;1.07;0.00;344.19;MotorCycle;;10;228.00
500.00;-167186112#0_1;81.80;11.21;60.00;17.00;167461555_1;3.70;0.00;tripinfo_Bus_344;440.00;Bus_344;0;1629.42;0.98;0.00;316.17;Car;;6;196.00
500.00;167589230#4_1;143.24;10.49;73.00;3.00;167584430#0_1;1.95;0.00;tripinfo_Auto_524;427.00;Auto_524;0;1984.29;0.97;0.00;269.64;MotorCycle;;5;192.00
500.00;331667964#4_1;46.11;8.27;195.00;9.00;37571582#0_1;1.95;0.00;tripinfo_MotorCycle_1428;305.00;MotorCycle_1428;0;559.70;1.04;0.00;266.17;MotorCycle;;10;160.00
501.00;-167186112#0_1;81.80;11.64;63.00;15.00;167461555_1;2.70;0.00;tripinfo_Auto_359;438.00;Auto_359;0;1630.42;0.86;0.00;296.60;Auto;;6;188.00
501.00;317371668#1_1;150.53;11.34;477.00;30.00;317371668#1_1;10.20;0.00;tripinfo_Bus_3429;24.00;Bus_3429;0;140.33;1.00;0.00;13.56;Bus;;0;0.00
